1000, 0.009277270967118707
1000, 0.0014210321708342708
1000, 0.0014278826412269683
1000, 0.0005402741659480554
1000, 0.0019014172893962067
1000, 0.03799723286152306
1000, 0.003534587745716119
1000, 0.015829527815349922
1000, 0.01735551556225232
1000, 0.001260616758733938
2000, 0.002510365883192754
2000, 0.0008137746348024712
2000, 0.0015111726724398459
2000, 0.001088333144993398
2000, 0.0002510350200328701
2000, 0.0011809600048316084
2000, 0.004058763115136408
2000, 0.0002897918520926354
2000, 0.0011264491023723576
2000, 0.0006279942185043751
3000, 0.0008353574241356106
3000, 0.0004075012606068988
3000, 0.0010708983416342747
3000, 0.0009367478050907011
3000, 0.0011524010112282327
3000, 0.00041323284427887476
3000, 0.00212785622690599
3000, 0.000292622936719251
3000, 0.001167448932486205
3000, 0.0011247027144990695
4000, 0.0028792999195931222
4000, 0.0009208502936503856
4000, 0.0012302014554428121
4000, 0.0007659551706948561
4000, 0.0009295556844735941
4000, 0.0027080648797240163
4000, 0.0008532518115389036
4000, 0.00010542467094944295
4000, 0.0017518945597279143
4000, 0.00034204337752213583
5000, 0.0004976440721323496
5000, 0.0012802077153388713
5000, 0.00022782150249419115
5000, 0.00024680844883628015
5000, 0.0010363748897898241
5000, 0.0019740121018812277
5000, 0.0006554614959721625
5000, 6.98489974254196e-05
5000, 0.0001747875879742276
5000, 0.001048565568262099
