1000, 0.006338356428333616
1000, 0.0006788463562492268
1000, 0.001233474944244219
1000, 0.0003494737631850119
1000, 0.0013382570393610242
1000, 0.03799684405761266
1000, 0.004382197334490177
1000, 0.01529786215382518
1000, 0.01854327788043566
1000, 0.0011998612108953287
2000, 0.0025366911716326506
2000, 0.0006367245958356265
2000, 0.0015264171018427573
2000, 0.001277837513404468
2000, 0.00039579228267085516
2000, 0.001674857666368491
2000, 0.003216881478601224
2000, 0.0003838181586694329
2000, 0.0009011774651677078
2000, 0.0010050988516634054
3000, 0.0008611398053103974
3000, 0.0002965730946091246
3000, 0.0013526800444970475
3000, 0.001599829681550431
3000, 0.001200793399786951
3000, 0.00030300812376295015
3000, 0.0023580329854021253
3000, 0.0003766167638494874
3000, 0.0012255708894049445
3000, 0.0018343771251998083
4000, 0.0029919562923423726
4000, 0.0011082552498055678
4000, 0.002149066206053257
4000, 0.0007164787543536715
4000, 0.000800871653809178
4000, 0.002800971783394628
4000, 0.0012642753367454718
4000, 0.0003020475464528734
4000, 0.0009119595742417299
4000, 0.0002798518698752132
5000, 0.00026233957640680114
5000, 0.0018909261935545919
5000, 0.00016703217067432955
5000, 0.00015392495306213293
5000, 0.0011321962957080143
5000, 0.0007623034325285915
5000, 0.000741766481804912
5000, 0.0002534559427289967
5000, 0.00019470588681760436
5000, 0.0010047300971060677
